sku_id,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,cart2buy,browse2buy,click2buy,favor2buy
891,84.0,2.0,1.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0
901,812.0,29.0,11.0,1.0,16.0,2073.0,0.0344827586207,0.0012315270936,0.000482392667631,0.0625
903,223.0,4.0,3.0,0.0,1.0,471.0,0.0,0.0,0.0,0.0
908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,4.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
915,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
916,46.0,1.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
933,876.0,48.0,20.0,0.0,15.0,2348.0,0.0,0.0,0.0,0.0
943,1303.0,30.0,15.0,0.0,13.0,3612.0,0.0,0.0,0.0,0.0
944,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
948,11.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
953,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
955,15.0,2.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
973,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
990,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
991,27.0,1.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0
1002,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1004,5.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
1013,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
1016,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1020,147.0,3.0,1.0,0.0,4.0,373.0,0.0,0.0,0.0,0.0
1031,8.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0
1041,136.0,0.0,0.0,0.0,1.0,326.0,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1049,132.0,6.0,5.0,0.0,2.0,347.0,0.0,0.0,0.0,0.0
1051,871.0,40.0,17.0,0.0,9.0,2593.0,0.0,0.0,0.0,0.0
1058,1261.0,127.0,72.0,9.0,14.0,3223.0,0.0708661417323,0.0071371927042,0.00279242941359,0.642857142857
1069,20.0,4.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1070,25.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0
1077,87.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0
1090,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1093,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1097,12.0,1.0,1.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0
1101,436.0,16.0,6.0,1.0,5.0,1081.0,0.0625,0.00229357798165,0.000925069380204,0.2
1108,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
1110,17.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
1117,29.0,1.0,1.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
1126,26.0,3.0,1.0,1.0,0.0,69.0,0.333333333333,0.0384615384615,0.0144927536232,1.0
1135,6.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1142,14.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
1146,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1152,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
1155,16.0,1.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
1169,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1178,24.0,1.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
1189,159.0,11.0,4.0,1.0,1.0,402.0,0.0909090909091,0.0062893081761,0.00248756218905,1.0
1194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,53.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0
1203,5311.0,356.0,152.0,19.0,49.0,14297.0,0.0533707865169,0.00357748070043,0.0013289501294,0.387755102041
1212,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
1224,151.0,5.0,3.0,0.0,1.0,404.0,0.0,0.0,0.0,0.0
1225,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1233,83.0,7.0,4.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0
1234,64.0,3.0,2.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0
1239,119.0,6.0,0.0,0.0,1.0,305.0,0.0,0.0,0.0,0.0
1241,4.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
1248,133.0,9.0,2.0,0.0,2.0,339.0,0.0,0.0,0.0,0.0
1250,18.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
1265,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1271,1017.0,30.0,16.0,3.0,9.0,2559.0,0.1,0.00294985250737,0.00117233294256,0.333333333333
1277,60.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0
1283,19.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
1286,1548.0,94.0,26.0,11.0,11.0,4314.0,0.117021276596,0.00710594315245,0.0025498377376,1.0
1287,273.0,0.0,0.0,0.0,2.0,736.0,0.0,0.0,0.0,0.0
1289,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
1296,49.0,2.0,2.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0
1298,27.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
1303,744.0,19.0,13.0,0.0,5.0,1905.0,0.0,0.0,0.0,0.0
1312,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1317,66.0,2.0,2.0,1.0,0.0,184.0,0.5,0.0151515151515,0.0054347826087,1.0
1347,15.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
1354,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1360,80.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0
1366,18.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
1385,15.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
1393,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
1394,24.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
1396,16.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
1398,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1422,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1423,33.0,1.0,1.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0
1426,159.0,4.0,2.0,0.0,2.0,393.0,0.0,0.0,0.0,0.0
1427,398.0,26.0,12.0,0.0,4.0,999.0,0.0,0.0,0.0,0.0
1443,19.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
1447,11.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
1456,245.0,3.0,3.0,0.0,1.0,661.0,0.0,0.0,0.0,0.0
1468,3972.0,246.0,125.0,49.0,29.0,10057.0,0.19918699187,0.0123363544814,0.0048722282987,1.0
1469,63.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0
1470,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1473,23.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
1480,2057.0,101.0,54.0,5.0,16.0,5381.0,0.049504950495,0.00243072435586,0.000929195316856,0.3125
1485,232.0,11.0,1.0,0.0,1.0,552.0,0.0,0.0,0.0,0.0
1491,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1496,10.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
1497,119.0,4.0,3.0,2.0,0.0,305.0,0.5,0.0168067226891,0.00655737704918,1.0
1501,14.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1507,18.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1528,148.0,4.0,2.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0
1534,7.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
1535,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1539,483.0,25.0,18.0,3.0,3.0,1221.0,0.12,0.00621118012422,0.002457002457,1.0
1540,45.0,0.0,0.0,0.0,1.0,132.0,0.0,0.0,0.0,0.0
1541,16.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
1550,16.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
1556,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1558,259.0,2.0,1.0,0.0,1.0,801.0,0.0,0.0,0.0,0.0
1561,470.0,1.0,1.0,0.0,1.0,1141.0,0.0,0.0,0.0,0.0
1590,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1591,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,63.0,1.0,1.0,0.0,1.0,179.0,0.0,0.0,0.0,0.0
1617,56.0,3.0,0.0,19.0,0.0,138.0,1.0,0.339285714286,0.13768115942,1.0
1628,2938.0,62.0,27.0,0.0,17.0,7069.0,0.0,0.0,0.0,0.0
1630,14.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
1633,313.0,7.0,2.0,0.0,1.0,853.0,0.0,0.0,0.0,0.0
1660,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1665,131.0,10.0,4.0,1.0,1.0,283.0,0.1,0.00763358778626,0.00353356890459,1.0
1668,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1671,26.0,3.0,2.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
1672,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1676,295.0,24.0,9.0,0.0,4.0,783.0,0.0,0.0,0.0,0.0
1678,120.0,4.0,2.0,0.0,2.0,312.0,0.0,0.0,0.0,0.0
1681,314.0,15.0,7.0,0.0,3.0,755.0,0.0,0.0,0.0,0.0
1692,84.0,2.0,1.0,0.0,1.0,210.0,0.0,0.0,0.0,0.0
1707,69.0,0.0,0.0,0.0,2.0,195.0,0.0,0.0,0.0,0.0
1710,87.0,0.0,0.0,0.0,1.0,367.0,0.0,0.0,0.0,0.0
1745,567.0,41.0,13.0,2.0,5.0,1499.0,0.0487804878049,0.00352733686067,0.00133422281521,0.4
1748,37.0,0.0,1.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0
1763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,54.0,2.0,1.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0
1781,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1802,168.0,0.0,0.0,0.0,4.0,393.0,0.0,0.0,0.0,0.0
1811,107.0,9.0,3.0,2.0,0.0,285.0,0.222222222222,0.018691588785,0.00701754385965,1.0
1823,8.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1827,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1830,390.0,23.0,9.0,5.0,5.0,1014.0,0.217391304348,0.0128205128205,0.00493096646943,1.0
1852,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1864,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1867,81.0,0.0,1.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0
1884,40.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0
1885,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1886,301.0,11.0,4.0,0.0,3.0,753.0,0.0,0.0,0.0,0.0
1890,68.0,1.0,1.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0
1905,17.0,2.0,4.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
1911,48.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
1912,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1914,4011.0,233.0,150.0,10.0,67.0,10207.0,0.0429184549356,0.0024931438544,0.000979719800137,0.149253731343
1920,13.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
1923,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1927,269.0,3.0,2.0,1.0,3.0,696.0,0.333333333333,0.00371747211896,0.0014367816092,0.333333333333
1947,485.0,53.0,27.0,4.0,6.0,1234.0,0.0754716981132,0.00824742268041,0.0032414910859,0.666666666667
1950,15.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0
1951,31.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
1962,171.0,7.0,5.0,0.0,1.0,451.0,0.0,0.0,0.0,0.0
1969,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1980,5.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1987,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1989,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
1994,142.0,2.0,1.0,0.0,1.0,325.0,0.0,0.0,0.0,0.0
1995,88.0,1.0,0.0,0.0,1.0,255.0,0.0,0.0,0.0,0.0
