sku_id,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,cart2buy,browse2buy,click2buy,favor2buy
315,220.0,8.0,3.0,0.0,1.0,395.0,0.0,0.0,0.0,0.0
321,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
329,110.0,1.0,1.0,0.0,1.0,182.0,0.0,0.0,0.0,0.0
342,376.0,10.0,4.0,0.0,2.0,706.0,0.0,0.0,0.0,0.0
351,5.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
363,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
369,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
372,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
373,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
376,178.0,1.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0
378,522.0,24.0,8.0,0.0,8.0,1191.0,0.0,0.0,0.0,0.0
380,44.0,1.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0
384,891.0,15.0,12.0,0.0,4.0,1302.0,0.0,0.0,0.0,0.0
389,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
392,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
393,17.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
396,49.0,2.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
401,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
402,328.0,8.0,1.0,0.0,3.0,479.0,0.0,0.0,0.0,0.0
403,20.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0
421,150.0,3.0,2.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0
428,88.0,3.0,1.0,1.0,1.0,133.0,0.333333333333,0.0113636363636,0.00751879699248,1.0
436,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
437,677.0,20.0,11.0,1.0,4.0,984.0,0.05,0.00147710487445,0.0010162601626,0.25
442,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
451,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
457,15.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
465,86.0,2.0,1.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0
476,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
480,60.0,0.0,0.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0
487,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
489,468.0,14.0,7.0,1.0,2.0,780.0,0.0714285714286,0.00213675213675,0.00128205128205,0.5
496,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
497,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
499,3371.0,30.0,16.0,1.0,19.0,4955.0,0.0333333333333,0.000296647878968,0.000201816347124,0.0526315789474
502,43.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
504,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
512,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
524,21.0,0.0,0.0,5.0,0.0,29.0,1.0,0.238095238095,0.172413793103,1.0
537,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
545,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
552,641.0,7.0,7.0,0.0,1.0,970.0,0.0,0.0,0.0,0.0
559,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
561,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
579,22.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
583,96.0,2.0,1.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0
586,58.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0
589,48.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0
593,33.0,0.0,1.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0
598,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
600,13.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
603,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
609,25.0,1.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0
616,431.0,1.0,1.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0
619,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
630,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
634,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
638,107.0,2.0,4.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0
642,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
646,15549.0,601.0,239.0,115.0,100.0,22309.0,0.191347753744,0.00739597401762,0.00515487023175,1.0
647,14.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
654,23.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0
661,946.0,31.0,11.0,0.0,7.0,1719.0,0.0,0.0,0.0,0.0
663,124.0,5.0,2.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0
666,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
669,123.0,3.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0
676,18.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
677,837.0,31.0,13.0,1.0,4.0,1382.0,0.0322580645161,0.00119474313023,0.000723589001447,0.25
679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,309.0,2.0,1.0,1.0,5.0,383.0,0.5,0.00323624595469,0.00261096605744,0.2
688,14.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
692,347.0,9.0,5.0,0.0,1.0,673.0,0.0,0.0,0.0,0.0
694,55.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0
698,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
700,389.0,3.0,1.0,0.0,1.0,714.0,0.0,0.0,0.0,0.0
728,28.0,1.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
733,21.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0
735,46.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
736,252.0,8.0,1.0,0.0,1.0,375.0,0.0,0.0,0.0,0.0
737,3319.0,137.0,52.0,27.0,23.0,4774.0,0.197080291971,0.00813498041579,0.00565563468789,1.0
740,834.0,19.0,8.0,4.0,6.0,2990.0,0.210526315789,0.00479616306954,0.00133779264214,0.666666666667
745,13.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0
754,155.0,2.0,1.0,0.0,2.0,218.0,0.0,0.0,0.0,0.0
768,206.0,12.0,5.0,0.0,3.0,434.0,0.0,0.0,0.0,0.0
775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,139.0,2.0,1.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
789,568.0,44.0,18.0,9.0,7.0,810.0,0.204545454545,0.0158450704225,0.0111111111111,1.0
801,898.0,20.0,7.0,2.0,2.0,1462.0,0.1,0.0022271714922,0.00136798905609,1.0
811,250.0,8.0,3.0,1.0,1.0,367.0,0.125,0.004,0.00272479564033,1.0
817,13.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
818,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
847,10.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
854,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
862,40.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
866,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
880,27.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
886,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
891,148.0,2.0,1.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0
901,1467.0,29.0,11.0,1.0,16.0,2404.0,0.0344827586207,0.00068166325835,0.000415973377704,0.0625
903,423.0,4.0,3.0,0.0,1.0,561.0,0.0,0.0,0.0,0.0
908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,5.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
915,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
916,78.0,1.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0
933,1672.0,49.0,20.0,0.0,16.0,2725.0,0.0,0.0,0.0,0.0
943,2636.0,33.0,15.0,0.0,13.0,4087.0,0.0,0.0,0.0,0.0
944,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
948,21.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
953,16.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
955,26.0,2.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
973,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
990,11.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
991,58.0,1.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0
1002,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1004,10.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1013,14.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
1016,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1020,257.0,3.0,1.0,0.0,4.0,436.0,0.0,0.0,0.0,0.0
1031,21.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0
1041,191.0,0.0,0.0,0.0,1.0,350.0,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1049,257.0,6.0,5.0,0.0,2.0,407.0,0.0,0.0,0.0,0.0
1051,1468.0,40.0,17.0,0.0,9.0,2931.0,0.0,0.0,0.0,0.0
1058,2277.0,128.0,72.0,9.0,14.0,3703.0,0.0703125,0.00395256916996,0.00243046178774,0.642857142857
1069,32.0,4.0,2.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
1070,42.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0
1077,110.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0
1090,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1093,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1097,22.0,1.0,1.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0
1101,768.0,16.0,6.0,1.0,5.0,1223.0,0.0625,0.00130208333333,0.000817661488144,0.2
1108,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
1110,27.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
1117,51.0,1.0,1.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0
1126,64.0,3.0,1.0,1.0,0.0,93.0,0.333333333333,0.015625,0.010752688172,1.0
1135,8.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1142,27.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
1146,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1152,6.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
1155,31.0,1.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
1169,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1178,44.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
1189,320.0,11.0,4.0,1.0,2.0,490.0,0.0909090909091,0.003125,0.00204081632653,0.5
1194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,115.0,0.0,0.0,0.0,1.0,158.0,0.0,0.0,0.0,0.0
1203,10550.0,365.0,161.0,19.0,56.0,16550.0,0.0520547945205,0.0018009478673,0.00114803625378,0.339285714286
1212,4.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
1224,297.0,5.0,3.0,0.0,1.0,471.0,0.0,0.0,0.0,0.0
1225,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1233,150.0,7.0,4.0,0.0,1.0,188.0,0.0,0.0,0.0,0.0
1234,134.0,3.0,2.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0
1239,230.0,6.0,0.0,0.0,1.0,350.0,0.0,0.0,0.0,0.0
1241,5.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
1248,237.0,9.0,3.0,0.0,2.0,380.0,0.0,0.0,0.0,0.0
1250,38.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
1265,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1271,2061.0,30.0,16.0,3.0,9.0,2882.0,0.1,0.00145560407569,0.00104094378904,0.333333333333
1277,129.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0
1283,31.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
1286,3187.0,94.0,26.0,11.0,11.0,5054.0,0.117021276596,0.00345152180734,0.00217649386624,1.0
1287,524.0,0.0,0.0,0.0,2.0,822.0,0.0,0.0,0.0,0.0
1289,29.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
1296,86.0,2.0,2.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0
1298,51.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
1303,1502.0,19.0,13.0,0.0,5.0,2117.0,0.0,0.0,0.0,0.0
1312,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1317,117.0,2.0,2.0,1.0,0.0,212.0,0.5,0.00854700854701,0.00471698113208,1.0
1347,31.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1354,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1360,158.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0
1366,33.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
1385,21.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
1393,6.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
1394,42.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
1396,28.0,3.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
1398,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1422,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1423,58.0,1.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
1426,313.0,4.0,2.0,0.0,2.0,436.0,0.0,0.0,0.0,0.0
1427,828.0,26.0,12.0,0.0,4.0,1166.0,0.0,0.0,0.0,0.0
1443,30.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
1447,20.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
1456,441.0,3.0,3.0,0.0,1.0,757.0,0.0,0.0,0.0,0.0
1468,7352.0,246.0,125.0,49.0,33.0,11454.0,0.19918699187,0.0066648531012,0.00427798149118,1.0
1469,131.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0
1470,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1473,41.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0
1480,3946.0,101.0,55.0,5.0,16.0,6387.0,0.049504950495,0.00126710593006,0.000782840144043,0.3125
1485,427.0,11.0,1.0,0.0,1.0,703.0,0.0,0.0,0.0,0.0
1491,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1496,17.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
1497,243.0,4.0,3.0,2.0,0.0,354.0,0.5,0.0082304526749,0.00564971751412,1.0
1501,23.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
1507,26.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
1528,279.0,4.0,2.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0
1534,13.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
1535,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1539,991.0,25.0,18.0,3.0,4.0,1540.0,0.12,0.00302724520686,0.00194805194805,0.75
1540,102.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0
1541,29.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
1550,35.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
1556,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1558,408.0,2.0,1.0,0.0,1.0,885.0,0.0,0.0,0.0,0.0
1561,567.0,1.0,1.0,0.0,1.0,1246.0,0.0,0.0,0.0,0.0
1590,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1591,22.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1598,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,111.0,1.0,1.0,0.0,1.0,209.0,0.0,0.0,0.0,0.0
1617,106.0,3.0,0.0,19.0,0.0,154.0,1.0,0.179245283019,0.123376623377,1.0
1628,5633.0,62.0,27.0,0.0,17.0,9019.0,0.0,0.0,0.0,0.0
1630,21.0,0.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
1633,522.0,7.0,2.0,0.0,1.0,1017.0,0.0,0.0,0.0,0.0
1660,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1665,210.0,10.0,4.0,1.0,2.0,316.0,0.1,0.0047619047619,0.00316455696203,0.5
1668,4.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1671,53.0,3.0,2.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0
1672,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1676,548.0,24.0,9.0,0.0,4.0,867.0,0.0,0.0,0.0,0.0
1678,224.0,4.0,2.0,0.0,2.0,351.0,0.0,0.0,0.0,0.0
1681,595.0,15.0,7.0,0.0,3.0,855.0,0.0,0.0,0.0,0.0
1692,161.0,2.0,1.0,0.0,1.0,243.0,0.0,0.0,0.0,0.0
1707,121.0,0.0,0.0,0.0,2.0,214.0,0.0,0.0,0.0,0.0
1710,111.0,0.0,0.0,0.0,1.0,402.0,0.0,0.0,0.0,0.0
1745,930.0,41.0,13.0,2.0,5.0,1775.0,0.0487804878049,0.00215053763441,0.00112676056338,0.4
1748,58.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0
1763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,109.0,2.0,1.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0
1781,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1802,295.0,0.0,0.0,0.0,4.0,448.0,0.0,0.0,0.0,0.0
1811,219.0,9.0,3.0,2.0,0.0,335.0,0.222222222222,0.00913242009132,0.00597014925373,1.0
1823,17.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1827,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1830,763.0,23.0,9.0,5.0,6.0,1176.0,0.217391304348,0.00655307994758,0.00425170068027,0.833333333333
1852,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
1864,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1867,151.0,0.0,1.0,0.0,1.0,238.0,0.0,0.0,0.0,0.0
1884,70.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0
1885,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1886,629.0,11.0,4.0,0.0,3.0,849.0,0.0,0.0,0.0,0.0
1890,135.0,1.0,1.0,0.0,1.0,216.0,0.0,0.0,0.0,0.0
1905,37.0,2.0,4.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
1911,95.0,1.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0
1912,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1914,7463.0,233.0,152.0,10.0,69.0,11635.0,0.0429184549356,0.00133994372236,0.000859475719811,0.144927536232
1920,27.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
1923,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1927,524.0,3.0,2.0,1.0,4.0,808.0,0.333333333333,0.00190839694656,0.00123762376238,0.25
1947,911.0,53.0,27.0,4.0,6.0,1480.0,0.0754716981132,0.00439077936334,0.0027027027027,0.666666666667
1950,24.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0
1951,53.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
1962,310.0,7.0,5.0,0.0,1.0,499.0,0.0,0.0,0.0,0.0
1969,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1980,9.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1987,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1989,12.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
1994,240.0,2.0,1.0,0.0,1.0,370.0,0.0,0.0,0.0,0.0
